,mouse,day,tone,post_tone,trial_type
133,mhb124,12,"[-0.0940089702817857, -0.37287020751678696, -0.20372889219652338, -0.8682159643089727, -0.08905679014336441, -0.33416153783765284, 0.9527916125433558, 0.4526139001168817, -0.21086569156149626, -0.01555404606980658, -0.041859925810365115, -0.10541459279711571, -0.08755375598381163, -0.2945305610953541, 0.9343728582216903, 0.6509674673946595, -0.6596023220205959, -0.023726540917683975, 1.2560501131570772, -0.37206343654909063, -0.009271634713115538, -0.07023845924362146, 2.7399281193457803, -0.11797931881037266, -0.15440181129244424, -0.5946610700824831, -0.21207929458486074, 0.6105358017387432, 1.0830153482252565, 1.9209720310673923, 0.39604552333992465, -0.20626523672040661, 0.7000190745836024, 0.497782276988499, -0.0984741924588453, -1.0078425820882821, -0.1573993123578717, -0.19964312570957649]","[-0.11651228984207476, -0.5803246276473255, -0.33623505925515357, -0.55933202660475, -0.4153098278627818, -0.3565313462193271, 0.8356327953132601, 0.18325553434027542, -0.08059228198615724, 0.1005445475110352, -0.08266713525512977, -0.05016301552676806, -0.0873044975457205, -0.25443054010925575, 0.6251876353439496, 0.6150962851177547, -0.3758542309604579, 0.052044282912546605, 0.3876247757227257, -0.268807399494657, -0.13998619233557336, -0.39947035499116434, 0.8692203853518815, 0.08446069537528786, 0.0355394096608019, -0.4913980008623744, -0.021289189655098864, 0.5251564835270577, 0.5237520198770962, 1.3900232545169084, 0.5181151171186612, 0.4821298341691502, 1.3309437322694833, 0.07634037647289621, -0.35273300420065534, -0.699587139676816, -0.1399289922749642, -0.4281779547954856]",Sucrose
134,mhb124,12,"[-0.05201642846077647, -0.19242290482517072, 0.23472256232342673, -0.5209558139999672, -0.2820256050026364, 0.5694137934441474, -0.2331603426523255, -0.6353877136698802, -0.5282603398388855, 2.298929529008557, 0.02227066621948453, -0.6237409524778611, -0.2984081734513689, 0.4385794832456225, -0.4455311611740285, -0.19143956694687933, 0.9505096724740465, -0.38235763340997164, -0.6022108066320376, 0.055599491299961626, 0.685781381964787, -0.0695136519258265, -0.4923841478603781, 0.021077985381404946, -0.10473195997018549, 0.28269554393576923, -0.7159869778901595, -0.13309056177810802, 0.02735973978865475, -0.608010047192205, 0.04497022279632676, -0.28407405472534986, 0.6207928107492446, 0.7895721381154193, -0.02804026441561717, 1.2249133329076394, 0.2234322144679095, 0.156801610099003]","[0.5960957080701537, -0.2974357861542075, -0.22916792809745817, -0.045414136632384576, -0.47386928713184795, -0.15322864171647455, -0.16573394927207338, 0.182472661338131, 0.4249871094458056, 0.05027282086904811, -0.012359534442244233, -0.5135072837217842, -0.22075905873230206, -0.34277982818897684, -0.3675696312048476, -0.24670292013862502, -0.17005370257255695, -0.1479985384253062, -0.41369341144290606, -0.43096804731676414, -0.25545194110637165, -0.24053220767949432, -0.5222654619828322, 0.562196382814026, 0.1688732298585445, 0.0227720905558368, -0.7344574845391137, -0.10651905845313897, 0.2448508918906152, 0.5175410821154189, 0.23917931450752108, -0.10235363855707204, 0.418680465593297, 0.3341020529724489, -0.3496951652924598, 0.9232048083157948, 0.6070413170889832, 0.29257391683707235]",Water
135,mhb124,12,"[0.18184064129118696, -0.6696468686146885, -0.17477389539209787, 0.04971859878809281, -0.5335705942697, -0.4885962872073696, 1.7120744351338408, -0.4809099937463481, -0.47774325944631235, 0.018781201406660616, -0.333186420386227, 0.1487054321276725, 1.2995620853842684, -0.5767664560880424, 1.7557301991836154, 1.3627353641409485, 0.3873448649956001, 0.3543841256223655, -0.22167971845138165, -0.4910730260844414, -0.346908809085932, -0.7129183651579193, 0.6848778049874028, 0.5022658971297975, -0.21971143702476167, 0.39856717048296353, -0.29379086411141114, 0.0925831573580798, 0.5286667082234645, 0.28837405849424785, -0.18171558897601486, -0.5571122402873725, 1.2994478718469142, 0.3792620291377974, 0.5839637467127341, -0.28124823587035924, -0.23355177397413648, 1.3382026659589372]","[-0.16951345452155722, -0.43478130162017237, 0.06292106998899964, -0.1408394861707799, 0.08720264086572563, -0.49547950144920044, 1.9291261721470478, -0.3336256908713597, -0.5283693824481375, 0.22742704458725316, -0.4901611858499581, 0.18385004026130186, -0.2667771542358635, -0.42783631724863225, -0.24897125552615718, -0.015466450561559162, 0.5587819543916104, 0.5337232043707565, 0.2446293237473456, 1.0635239367487546, 0.9867281839315969, -0.859019540230436, 0.9511015428200699, 0.2573800124097519, -0.23182899329794374, -0.3248358713166586, 0.05985112559043965, 0.15105120957816068, -0.09408478246761867, 0.05180238285540509, -0.15454734970695824, -0.16859315734708522, 0.34411425967656983, -0.1225978229792583, 0.11570246853535018, -0.38894313413123355, -0.27153233360134765, 1.2648161001774443]",Water
136,mhb124,12,"[-0.5065630432370587, -0.08381827705869084, -0.014896512376697937, 0.42750301199438634, 0.9172311706179102, -0.3860513866861399, -0.41720391750767266, -0.035380126651802735, 0.116531509492991, -0.09183579875375594, 0.5687201177941515, 0.11434360116631533, 1.4899286543379386, -0.39612946354371364, 0.3188312754358855, 1.087926127758911, -0.744368842816343, 0.5080624036246613, 0.421653269793074, 0.2988930679206126, 0.32762806189735344, 0.5094810444342488, 0.38800431314601797, -0.16688561871910562, 0.6790030062516428, 0.4658333847047246, 1.323350313860096, 1.1309995331283675, 0.5643353374314368, 2.0006618798507887, 0.47084763162707277, 0.5243771290653978, 0.783614895060081, 1.2558695600132672, 1.0905371475817323, 1.151865792894809, 1.2821684904281507, -0.689824675133568]","[-0.3446879327092914, 0.40991912946403514, 0.06785290874754471, 0.5424119591098586, 0.017893083473831537, -0.44252674919590657, 0.9165155196466445, 0.6943818236720588, 0.13539834669433104, -0.1072152801490132, 0.17987099652008723, 0.2827142503297434, 0.3405979741775553, 0.005657188896692479, 0.03227766715865346, 0.37875805378058003, -0.5180979246211447, 0.21064222827092402, 0.20285102976513406, 0.19179254578356755, -0.3075775845908932, 0.05064099343055746, -0.5411776601194713, -0.32079347298974026, 0.2857890032629214, 0.46673088688347836, 0.3674034188419095, 0.8771397007336232, 0.8632712358748839, 1.6202297166667916, 0.2522756165431484, 0.5266198264231879, 1.0054867392958409, 0.6498621811717429, 1.3117799564644692, 0.9868813806796014, 0.8247547121884271, -0.253113699148427]",Water
137,mhb124,12,"[-0.5490555219104515, -0.13400146818556874, 0.151383860896978, 0.7434332308107028, -0.24121844933921568, 0.016375865703354656, -0.5491907169012558, 0.8498279063620395, 0.18077633151829886, 0.5060787534452723, 1.6614879902329323, -0.20339535092723257, -0.23540441868349413, 0.49457149378746046, -0.29382850698387486, -0.6122994561624818, 1.1914554122805163, -0.5017403700986597, -0.6514125545262671, -0.25799352710265144, -0.6795558929894489, 0.6054782796801353, -0.9530265625949429, -0.49769188274735676, -0.43049259098148285, 0.24888640028621853, -0.5336334515992369, -0.07841253919745567, 0.04969702572750157, 1.4394574935735371, -0.4386079107440275, 0.43918528383953825, -0.07186978789863185, 0.03922500999366554, 0.0047932045628878055, 0.9930135328041453, -0.588016477247363, -0.4367644437552871]","[-0.051540221839750794, -0.3862834701686533, -0.1723778632972911, 0.8906586860283922, -0.19359941038255152, 1.3556517464642521, -0.3270828152335572, -0.5331862698900139, 0.8415997997491659, 0.8119354717559518, -0.2422936934630562, -0.2563942561663924, 0.32727154080622894, 0.19463797165961197, -0.06617399723123445, -0.601311778508013, 0.9667252765189785, -0.038631375868902605, -0.47685449523745493, 0.4166086214357048, -0.5690406539697367, 0.08710408536779307, -0.13742524399465283, -0.6614193672695355, -0.16310285298420735, 0.3132438666685841, -0.9013665624606906, 0.007492664789882245, 0.6510875081083742, 1.6648362645688306, -0.43081911814288276, -0.5226670516925764, 0.7752110946447617, 0.5949993393272028, -0.2732692181284943, 1.1261731089516773, 0.23159372421437696, -0.20660969313741234]",Water
138,mhb124,12,"[-0.5669585496781835, -0.4819988657322319, 1.7403902317434221, 0.621200363515798, -0.28131023396689286, -0.12671964944990283, 0.22802061139271768, -0.5840098899791073, 0.024854030677242345, 0.45998517637960823, -0.21332387208624717, -0.14954049565279703, 1.4187119784584368, -0.1064666975426644, -0.20723328585787423, -0.15313004692931947, -0.5107126080699885, 0.12478222973949153, -0.4332725800516731, -0.15978255872019964, -0.31528422770526104, -0.2869765209228128, -0.00665639851835898, 0.7812179266616242, 0.35907230202827123, 1.7901591966074417, -0.7112804035462906, 0.8433614177984161, 1.102049571210013, -0.04361521389855898, 0.5431610373535484, 0.5752071204022162, 1.7683422377771278, 0.5568935651914079, -1.1644925353155766, 0.03302163039788673, 1.291529602153913, -0.085112398299631]","[-0.5330925942570703, 0.12062885094713813, 0.8140220749133564, 1.039872563281601, 0.13723300232546815, -0.7105586081359443, -0.6136547020046026, -0.3929221929041406, 0.14682269233910947, 0.11224173506523935, 0.3584595309304979, -0.2346013923417825, 1.2914409299643728, -0.023681541842823905, 0.10965304377669767, 0.8957603488814488, 0.14110158050936955, 0.5888079821078237, -1.004729153204243, -0.007045297323337333, 0.030435380513939254, -0.14144960855354247, -0.0964395525404039, 1.1691386686276792, 0.5673249894398438, 0.9239937155075848, 0.8105596195149999, 1.407914333964905, 1.609024890490349, 0.6977328242617398, 0.4952344224986961, 1.399727862994336, 1.372635224600639, 0.44922222665753964, 0.18050481745666516, 0.038037579376944554, 0.9221378190602586, -0.09808492984872219]",Water
139,mhb124,13,"[0.0638180434583016, -0.6357226036092385, 0.057280699405064625, -0.821700658990242, -0.5939681765773671, -0.6591439573268996, -0.7570922795553207, -0.6884120042542548, -0.4824697973744819, -0.8435279996206243, -0.8693847279728714, -0.18669111072802083, -0.43004915295068735, -0.7900010341656614, -0.480191353485047, -0.13366615543268207, 0.5076462739177078, -0.5233997015672687, -0.36824771443664167, -0.8988165507291898, 0.02360429782610454, -0.02430090475239624, -0.7727549751441448, -0.11628689313462844, -0.41813379908904613, -0.5427618675027656, -0.999781747519595, -0.5978619661769342, -0.055689524358282644, -0.08929992383217313, -0.5957118043487395, -1.0496576774244732, -0.6192327654856882, -0.9253840549632528, -0.4576608245043338, -0.7413557197078385, -0.6557732795551052, -0.38221326856056526, -0.2853758018622805, -0.8464198288097038, -0.7643662228297222, -0.7805895809423614]","[1.7483287797826697, -0.7173019849469446, -1.0373873322730474, -0.4762468284751738, 0.011833895100678317, -0.909805228913813, -0.9200072341737475, 0.3354663700696627, -0.7470540928120218, -0.5524893519002622, -0.9033471591130364, -0.17386673850589318, -0.1520407557656216, -0.9535165810703443, -0.3648683502246775, -0.8695535217733262, -0.32804714107187916, -0.5312166396854019, -0.50066067844254, -1.4828528001668257, -1.0158305325066137, 0.5302600275959584, -0.5593012107844484, 0.3766048867083427, -0.6819784839642277, -1.1635751921506252, -1.2094180844693028, -0.5771505084119586, 0.21742699777540403, 0.5684374513430864, -1.1561153631505114, -0.7264320516628928, 0.6532377940372845, -1.1686267892415592, 0.7908282002167094, -0.5100831393267005, -1.1407389370416192, -0.8655628625853731, -0.7715829167908614, -0.7043946578829527, -0.7846584535556184, -0.733692958102138]",Sucrose
140,mhb124,13,"[-0.41939128523111624, 0.004526705367659282, 0.17848633065931543, -0.31397372745784446, -0.10798441091113839, -0.09895598985526469, -0.06099248136499967, -0.3688787653380399, 0.26897411290313317, -0.09438478627355568, -0.4187007563685739, 0.09734147001401959, -0.16470078871001412, 0.4741209530031947, 0.4817861943688156, 0.03837380538030917, -0.19159184570749832, -0.029155148850063387, 0.44306457804748045, 0.24073444413710435, -0.09449495875921404, 0.29524186706045563, 0.5913729181395332, 0.2208440337178827, 0.17456173677676992, -0.7436141449517648, -0.2166871087603616, -0.1545409846679392, -0.8242160213597217, -0.9734379039162537, 1.0673194647689899, -0.03485268192357812, 0.12834677547281748, 0.09224980841847306, 0.17147065326937674, 0.40801543682621766, 1.0030959260309276, 0.1470121325590881, -0.373478889232147, -0.04004265608996106, -0.3952602739785445, 0.8471344458499459]","[0.04655007620204949, 1.1021979636044972, 0.9769582084505779, 0.06263777724137196, 0.12378302777016466, 0.5158466874922665, 0.3005058154480998, 0.35606045840780903, 1.3491432474544782, 0.35616631034139384, -0.5115158162631497, 0.6796018421914555, 0.4067577597485128, 1.6640490712211762, 0.554590053943301, 0.6240268179559668, -0.1265556469391759, 0.251922646707963, 1.4340897265512436, 0.7273251644680846, 0.4335940690322908, 0.05288434970440323, 1.4205420270465683, 0.513343351173069, 0.6629896064995136, -0.17947639741507754, 0.45154246686687993, 0.19988816941666293, -0.5539299192668325, -0.27750875476364734, 1.552279496193634, -0.3785109315969985, 0.47228842511683244, 0.8561458681359438, -0.11077635495996968, 1.040113633068242, 1.3494523230199607, 0.3374219857824516, -0.7144512345629083, 0.6086103406187788, 0.17302391209628734, 1.2151232107363734]",Sucrose
141,mhb124,13,"[0.020109923613376438, -0.014575449612946398, -0.6401431887356882, -0.15333683334545012, 0.41965695496039546, -0.14101413344693178, -0.1903357187997734, -0.15494105274594253, 0.3641167950355704, -0.47080219631814135, -0.5365501337680902, 0.6183462511819554, 0.15044020921258722, -0.19655301382311496, -0.6225466026627072, 0.8414036351965796, 0.7358393067034164, -0.23626031009479773, 0.4058221501646926, -0.3902941719838576, 0.10148275858181396, -0.19089670088292843, 0.5539831502707108, 0.7404437544438177, -0.3869186769224581, 0.34529804023826777, -0.450398600085051, -0.2985150889588425, -0.20297572938051228, -1.150743391977775, 0.10470469229268407, -0.5729886941486565, -0.9449343624045956, -0.38190745618478983, -0.40058390642588904, -0.7696248288696763, -0.35796442274620693, -0.7189554274076211, 0.7127894159259349, -0.6543241671649479, -0.4012349234976237, -0.6548399575439825]","[-0.13058715072415625, 0.2506249371809384, -0.45674269987818883, -0.28828672498141633, -0.12604258659467577, 0.7356980403512282, -0.5859828930374833, 0.7021723558712204, 0.22307293240789292, 0.42384906972540054, -0.35503078540993804, 0.607318339993127, -0.028627074921451567, -0.3225323875068483, -0.6900722075988062, -0.0743255332842781, 0.7348065182562414, -0.24465493488875828, 0.9154505295505193, -0.24986492339432548, 0.12226795003949266, -0.18540746709542238, 0.47520320043183967, 0.876806753821776, -0.20696771769671582, 0.7293862746879529, -0.15429721123832155, -0.4468855494860589, -0.016865917001075575, -0.8117091506068572, 0.42352388606489066, -0.9782182062215191, -0.10475379512447247, 0.03171531173756569, 0.628067461524101, -0.13527605968758213, 0.12428924159354901, -0.9565625903325544, 0.38878691815290195, 0.09275220202172908, -0.5289184764860061, -0.028658128015062786]",Water
142,mhb124,13,"[0.9404119261731873, 0.0004876599596870529, -0.39693128789369364, 0.011968845720469308, 0.902151700670746, 0.4461350313845603, 0.49799092697129294, -0.06443619061312045, -0.6020734525028162, 0.9522517614564616, -0.3399704580520438, -0.33033026387766184, 0.41312234117598756, 0.8489489412308289, 0.40029192298623256, -0.33877195022279494, -0.36575191213713887, 0.12525315013519966, -1.4992118785572197, -0.36565132617726914, 0.8258703885944512, -0.6375264477997864, 0.19167716910715088, -0.4395155678365043, -0.18398422199880501, 0.6106822597754317, -0.6321524241693312, 0.004424420612036798, -0.5203063929916589, 0.33470801873517475, -0.14835142747439667, -0.06968186445194771, 0.07641722214541082, -0.4672995836548334, -0.15696289835368882, -0.34653507444567677, 0.7753845477121473, -0.7833430326251565, -0.5990133689729465, -0.13048911712632505, 0.20504352424576466, 0.23755613402471765]","[-0.16640076213640187, -0.4817790267783932, -0.2199907193970307, -0.8108133657753321, 1.0944806659435997, -0.5222072967242133, -0.48798533381431136, 0.1528878426076433, -0.5760386324460621, 0.08028110390892768, -0.1560736271757209, -0.06991026564759818, -0.18668411124410964, -0.4012321156180489, -0.47558675724742777, -0.13871576468886415, -0.5087933067465196, -0.7364529296665664, -1.2736526650452844, -0.6341769680559083, 0.6430996589652324, -0.1794876869139292, -0.7083662300816954, -0.08175245265400201, -0.4784684666285344, -0.3811108215448104, -0.7212947149574556, -0.4973848043481207, -0.035593612540937535, 0.24661166708151266, -0.5558428975520375, -0.07414714669142432, -0.9486927028232526, -0.14074655275946038, -0.798011483461023, -0.5532191275636785, -0.6772822849272417, -1.2289800724345035, -0.741478349886549, -0.14877658456802287, -0.8324821251126895, -0.8737934754701642]",Water
